long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender,Favorite_Music_Genre,Favorite_Beverage,Other,Sprite
1.0,0.8551724137931034,0.20000000000000018,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.9172413793103449,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.793103448275862,0.10000000000000009,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.7793103448275862,0.6500000000000004,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.7862068965517242,0.8500000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.9379310344827586,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.7586206896551724,0.6500000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.7379310344827585,0.050000000000000266,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8275862068965517,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.7379310344827585,0.5500000000000003,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.7586206896551724,0.10000000000000009,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.9172413793103449,0.8500000000000001,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8758620689655171,0.3500000000000001,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.7241379310344828,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,0.7517241379310344,0.3500000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.9586206896551724,0.050000000000000266,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,0.7655172413793103,0.8500000000000001,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.8206896551724138,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.9862068965517242,0.30000000000000027,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.7310344827586206,0.050000000000000266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8758620689655171,0.6500000000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.7724137931034482,0.5500000000000003,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.9103448275862068,0.050000000000000266,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.9586206896551724,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,0.9379310344827586,0.30000000000000027,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.8689655172413793,0.30000000000000027,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,0.7310344827586206,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.8758620689655171,0.30000000000000027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.9586206896551724,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.8482758620689655,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.9103448275862068,0.20000000000000018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.9172413793103449,0.20000000000000018,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.8206896551724138,0.20000000000000018,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.7999999999999999,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.8137931034482758,0.6500000000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.7586206896551724,0.5500000000000003,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.7793103448275862,0.30000000000000027,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.9103448275862068,0.5500000000000003,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8206896551724138,0.40000000000000036,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.9103448275862068,0.10000000000000009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.8551724137931034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.9172413793103449,0.10000000000000009,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1.0,0.9310344827586207,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.8689655172413793,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.8482758620689655,0.9000000000000004,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.8551724137931034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.8068965517241379,0.20000000000000018,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.7793103448275862,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.7310344827586206,0.6500000000000004,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1.0,0.7999999999999999,0.9500000000000002,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.8482758620689655,0.050000000000000266,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,0.8482758620689655,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,0.7999999999999999,0.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.8758620689655171,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.7724137931034482,0.4500000000000002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8551724137931034,0.10000000000000009,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.7241379310344828,0.30000000000000027,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.7241379310344828,0.7000000000000002,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8068965517241379,0.15000000000000036,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.8275862068965517,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.8896551724137931,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.8413793103448275,0.15000000000000036,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.9655172413793104,0.20000000000000018,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,0.7793103448275862,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8344827586206895,0.3500000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7862068965517242,0.8500000000000001,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.7379310344827585,0.20000000000000018,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8758620689655171,0.10000000000000009,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,0.9241379310344827,0.050000000000000266,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.7793103448275862,0.050000000000000266,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.7862068965517242,0.30000000000000027,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.8965517241379309,0.40000000000000036,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.8758620689655171,0.40000000000000036,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.7862068965517242,0.15000000000000036,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.9999999999999999,0.25,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.7586206896551724,0.3500000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.8827586206896552,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.7999999999999999,0.3500000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.7793103448275862,0.5500000000000003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.7310344827586206,0.050000000000000266,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8206896551724138,0.050000000000000266,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,0.8758620689655171,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.8413793103448275,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.7724137931034482,0.5500000000000003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7862068965517242,0.10000000000000009,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8758620689655171,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.8620689655172413,0.30000000000000027,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.9655172413793104,0.8500000000000001,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.7241379310344828,0.9500000000000002,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,0.8206896551724138,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.9448275862068966,0.3500000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.7448275862068966,0.9500000000000002,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.8413793103448275,0.8000000000000003,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8413793103448275,0.9500000000000002,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.8551724137931034,0.6500000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.7655172413793103,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.8413793103448275,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.8758620689655171,0.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.793103448275862,0.050000000000000266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.7448275862068966,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.8827586206896552,0.3500000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8965517241379309,0.050000000000000266,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.7862068965517242,0.6500000000000004,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.9379310344827586,0.8500000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8689655172413793,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.8068965517241379,0.7000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.8413793103448275,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.7241379310344828,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.9586206896551724,0.5500000000000003,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.9034482758620689,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.7448275862068966,0.3500000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8275862068965517,0.30000000000000027,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.7379310344827585,0.7000000000000002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,0.7172413793103448,0.15000000000000036,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1.0,0.8689655172413793,0.20000000000000018,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.8758620689655171,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.7241379310344828,0.10000000000000009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.7310344827586206,0.050000000000000266,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.7310344827586206,0.6500000000000004,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.8344827586206895,0.15000000000000036,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.9862068965517242,0.30000000000000027,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.9103448275862068,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.8689655172413793,0.40000000000000036,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.9103448275862068,0.9000000000000004,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.8620689655172413,0.4500000000000002,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.8482758620689655,0.4500000000000002,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9034482758620689,0.3500000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.8551724137931034,0.30000000000000027,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.9724137931034481,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.9172413793103449,0.5500000000000003,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1.0,0.8758620689655171,0.3500000000000001,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.7724137931034482,0.40000000000000036,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.9586206896551724,0.40000000000000036,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.8896551724137931,0.30000000000000027,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.8551724137931034,0.050000000000000266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8275862068965517,0.15000000000000036,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,0.9034482758620689,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.8965517241379309,0.20000000000000018,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8275862068965517,0.15000000000000036,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,0.9862068965517242,0.10000000000000009,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.7724137931034482,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8137931034482758,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.8620689655172413,0.6500000000000004,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.793103448275862,0.7000000000000002,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.8137931034482758,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.7586206896551724,0.75,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.8689655172413793,0.40000000000000036,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.7724137931034482,0.050000000000000266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.9724137931034481,0.15000000000000036,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.8551724137931034,0.3500000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8827586206896552,0.40000000000000036,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.7172413793103448,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,0.7724137931034482,0.30000000000000027,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.9379310344827586,0.7000000000000002,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.7724137931034482,0.30000000000000027,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.8068965517241379,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.7862068965517242,0.8500000000000001,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.7448275862068966,0.15000000000000036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.9448275862068966,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9517241379310345,0.9000000000000004,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.7586206896551724,0.6500000000000004,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.9310344827586207,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.8965517241379309,0.4500000000000002,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.9172413793103449,0.40000000000000036,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.0,0.7724137931034482,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.9517241379310345,0.10000000000000009,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.9724137931034481,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7999999999999999,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.8827586206896552,0.5500000000000003,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.9034482758620689,0.3500000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.8827586206896552,0.6500000000000004,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9655172413793104,0.8000000000000003,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.8206896551724138,0.3500000000000001,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8344827586206895,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7448275862068966,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8758620689655171,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.7379310344827585,0.4500000000000002,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.8344827586206895,0.6500000000000004,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.9172413793103449,0.30000000000000027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.9931034482758619,0.15000000000000036,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7862068965517242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.9103448275862068,0.6500000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.8551724137931034,0.30000000000000027,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.8965517241379309,0.10000000000000009,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8620689655172413,0.20000000000000018,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.8965517241379309,0.15000000000000036,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.7724137931034482,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.7448275862068966,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1.0,0.8896551724137931,0.5500000000000003,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.7172413793103448,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.7724137931034482,0.6500000000000004,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.8896551724137931,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.8068965517241379,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8758620689655171,0.050000000000000266,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.7172413793103448,0.15000000000000036,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.7862068965517242,0.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9448275862068966,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.9586206896551724,0.8000000000000003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.8137931034482758,0.30000000000000027,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.8758620689655171,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.8413793103448275,0.9500000000000002,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.8965517241379309,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.7793103448275862,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.8068965517241379,0.3500000000000001,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.7517241379310344,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.8896551724137931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.8896551724137931,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.979310344827586,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.7241379310344828,0.8000000000000003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8344827586206895,0.10000000000000009,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.9241379310344827,0.10000000000000009,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.9103448275862068,0.40000000000000036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.8413793103448275,0.9000000000000004,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.9241379310344827,0.6500000000000004,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.9034482758620689,0.30000000000000027,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.8758620689655171,0.10000000000000009,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.7724137931034482,0.10000000000000009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.9586206896551724,0.40000000000000036,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.8482758620689655,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.9448275862068966,0.9500000000000002,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.9517241379310345,0.40000000000000036,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,0.9517241379310345,0.4500000000000002,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.8344827586206895,0.8000000000000003,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.793103448275862,0.30000000000000027,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.8827586206896552,0.9500000000000002,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.8206896551724138,0.5500000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.8275862068965517,0.15000000000000036,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.9172413793103449,0.5500000000000003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.7586206896551724,0.6000000000000001,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.8344827586206895,0.7000000000000002,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.9999999999999999,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,0.7655172413793103,0.40000000000000036,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.7655172413793103,0.050000000000000266,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.7655172413793103,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.7379310344827585,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.7241379310344828,0.7000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.8413793103448275,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.7379310344827585,0.40000000000000036,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.7586206896551724,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.9103448275862068,0.050000000000000266,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.8827586206896552,0.7000000000000002,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.8827586206896552,0.8500000000000001,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.7379310344827585,0.7000000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
