wine_id,taster_name,title,points
2000,Kerin Oâ€™Keefe,Feudi del Pisciotto 2013 Baglio del Sole Inzolia (Sicilia),84
2022,Kerin Oâ€™Keefe,Selva Capuzza 2012 San Vigilio  (Lugana),87
2023,Kerin Oâ€™Keefe,Tenuta Luisa 2011 Refosco (Venezia Giulia),87
2028,Kerin Oâ€™Keefe,Mezzacorona 2013 Pinot Grigio (Vigneti delle Dolomiti),87
2029,Kerin Oâ€™Keefe,Montonale 2012 Montunal  (Lugana),87
2030,Kerin Oâ€™Keefe,Olivi 2008 Memento Red (Toscana),87
2036,Kerin Oâ€™Keefe,Cantina del Castello 2013 Castello  (Soave Classico),87
2037,Kerin Oâ€™Keefe,Castelfeder 2012 Vom Stein Pinot Bianco (Alto Adige),87
2039,,Deltetto 2006 Sistaglia  (Barolo),92
2043,,Fratelli Alessandria 2006 Gramolere  (Barolo),92
2044,,G D Vajra 2006 Bricco delle Viole  (Barolo),92
2045,,G D Vajra 2006 Luigi Baudana Cerretta  (Barolo),92
2046,,Gian Piero Marrone 2006 Pichemej  (Barolo),92
2047,,Grimaldi Bruna 2006 Camilla  (Barolo),92
2054,,Tenuta Arnulfo 2006 Costa di Bussia  (Barolo),92
2055,,Tenuta Rocca 2006  Barolo,92
2056,,Battaglio 2007  Barbaresco,92
2057,,Cascina Ballarin 2006 Bricco Rocca  (Barolo),92
2058,,Cavalier Bartolomeo 2006 Cannubi San Lorenzo  (Barolo),92
2059,,Cavallotto 2004 Bricco Boschis Riserva Vigna San Giuseppe  (Barolo),92
2060,,Damilano 2006 Cannubi  (Barolo),92
2061,,Giacomo Grimaldi 2006 Le Coste  (Barolo),92
2072,,Allegrini 2004  Amarone della Valpolicella Classico,90
2074,,Benanti 2005 LamorÃ¨mio Red (Sicilia),90
2075,,Benanti 2006 Il Monovitigno Nerello Mascalese (Sicilia),90
2092,,Tolloy 2007 Pinot Grigio (Alto Adige),87
2093,,Pighin 2006 Pinot Grigio (Collio),87
2096,,Ronco del Gelso 2006 Sot Lis Rivis Pinot Grigio (Isonzo del Friuli),87
2098,,Rocca Bernarda 2006 Vineis White (Colli Orientali del Friuli),87
2102,,Masottina 2006 Incrocio Manzoni 6.0.13 Manzoni (Colli Trevigiani),87
2103,,Comelli 2006 Amplius Pinot Grigio (Colli Orientali del Friuli),87
2106,,Eugenio Collavini 2007 Villa Canlungo Pinot Grigio (Collio),87
2108,,Folonari 2007 Chardonnay Chardonnay (Delle Venezie),87
2110,,Castello di PorcÃ¬a 2006 Pinot Bianco Pinot Bianco (Friuli Grave),87
2129,,Ponchione Maurizio 2009 Monfrini  (Roero),88
2133,,Bersano 2009 Costalunga  (Barbera d'Asti),88
2134,Kerin Oâ€™Keefe,Carletto 2015  Montepulciano d'Abruzzo,85
2139,Kerin Oâ€™Keefe,La Fiera 2015  Montepulciano d'Abruzzo,84
2147,Kerin Oâ€™Keefe,Umani Ronchi 2015 Podere  (Montepulciano d'Abruzzo),84
2148,Kerin Oâ€™Keefe,Barba 2015 Vasari  (Montepulciano d'Abruzzo),84
2159,Kerin Oâ€™Keefe,Valori 2014  Montepulciano d'Abruzzo,84
2160,Kerin Oâ€™Keefe,Castorani 2014 Le Paranze  (Montepulciano d'Abruzzo),84
2171,Kerin Oâ€™Keefe,Marchesi di Barolo 2013 Cannubi  (Barolo),90
2173,Kerin Oâ€™Keefe,Monchiero 2013 Rocche di Castiglione  (Barolo),90
2186,Kerin Oâ€™Keefe,Mirafiore 2015  Barbera d'Alba Superiore,89
2198,Kerin Oâ€™Keefe,Santi 2010  Amarone della Valpolicella Classico,88
2213,Kerin Oâ€™Keefe,Pieropan 2011 Le Colombare  (Recioto di Soave),88
2224,,Fornacina 2006 Riserva  (Brunello di Montalcino),94
2225,,San Polino 2006 Riserva  (Brunello di Montalcino),94
2226,,Tenuta di Sesta 2007  Brunello di Montalcino,94
2228,,MÃ¡tÃ© 2007  Brunello di Montalcino,94
2230,,Molino di Sant'Antimo 2007  Brunello di Montalcino,94
2232,,Podere Brizio 2006 Riserva  (Brunello di Montalcino),94
2233,,Poggio Antico 2009 Madre Red (Toscana),94
2234,,Mocali 2006 Riserva  (Brunello di Montalcino),94
2236,,Pietranera 2007  Brunello di Montalcino,94
2237,,Quattroventi 2006 Riserva  (Brunello di Montalcino),94
2239,,Tenimenti Angelini 2006 Vigna Spuntali Val di Suga  (Brunello di Montalcino),94
2240,,Uccelliera 2007  Brunello di Montalcino,94
2243,,Collosorbo 2006 Riserva  (Brunello di Montalcino),94
2247,,Verbena 2007  Brunello di Montalcino,94
2248,,Castello Romitorio 2007  Brunello di Montalcino,94
2249,,Il Poggiolo E. Cosimi 2006 Il Mio Brunello Riserva  (Brunello di Montalcino),94
2257,,Cantine Sant'Agata 2007 Pro Nobis  (RuchÃ© di Castagnole Monferrato),87
2260,,Colle dei Venti 2006  Barbera d'Asti,87
2262,,Salis 1637 2002 Canua  (Valtellina Superiore),87
2263,,La Scolca 2004 Pinot Nero (OltrepÃ² Pavese),87
2275,Kerin Oâ€™Keefe,Bindi Sergardi 2010  Chianti Classico,85
2276,Kerin Oâ€™Keefe,Corte alla Flora 2011  Rosso di Montepulciano,85
2282,Kerin Oâ€™Keefe,Fattoria di Montecchio 2010  Chianti Classico,85
2287,Kerin Oâ€™Keefe,Vignavecchia 2011  Chianti Classico,85
2293,,La Calonica 2006  Vino Nobile di Montepulciano,90
2295,,Marchesi Antinori 2004 Pian delle Vigne  (Brunello di Montalcino),90
2296,,Mazzei 2007 Fonterutoli  (Chianti Classico),90
2305,,Camigliano 2004  Brunello di Montalcino,90
2307,,Ciacci Piccolomini d'Aragona 2004  Brunello di Montalcino,90
2313,,Tenimenti Angelini 2005 San Leonino Riserva  (Chianti Classico),90
2314,,Tenuta La Fuga 2004  Brunello di Montalcino,90
2315,,Tiezzi 2004  Brunello di Montalcino,90
2317,,Borgo Scopeto 2005 Vigna Misciano Riserva  (Chianti Classico),90
2318,,Canalicchio Franco Pacenti 2004  Brunello di Montalcino,90
2329,Kerin Oâ€™Keefe,ArbÃ©ta 2013  Barbera d'Alba Superiore,85
2350,Kerin Oâ€™Keefe,Villa Rinaldi 2000 Corpus  (Amarone della Valpolicella),88
2362,Kerin Oâ€™Keefe,Domenico Fraccaroli 2008 Grotta del Ninfeo  (Amarone della Valpolicella),88
2369,Kerin Oâ€™Keefe,Trabucchi d'Illasi 2007  Amarone della Valpolicella,88
2373,Kerin Oâ€™Keefe,Manara 2010 Le Morete  (Valpolicella Classico Superiore Ripasso),88
2374,Kerin Oâ€™Keefe,Mario Schiopetto 2011 Blanc des Rosis White (Collio),88
2376,Kerin Oâ€™Keefe,Montecariano 2009  Valpolicella Classico Superiore Ripasso,88
2378,Kerin Oâ€™Keefe,Antica Corte 2010  Amarone della Valpolicella,88
2401,Kerin Oâ€™Keefe,Tenuta RapitalÃ  2016 Campo Reale Nero d'Avola (Sicilia),87
2409,,Tasca d'Almerita 2011 Sallier de la Tour Grillo (Sicilia),85
2411,,Torrevento 2009 Torre del Falco Nero di Troia (Murgia),85
2412,,Cantine di Dolianova 2010 Dolia  (Monica di Sardegna),85
2414,,Corvo 2010 Rosso Red (Sicilia),85
2416,,Di Majo Norante 2011 Sangiovese (Terra degli Osci),85
2420,,Bonavita 2009  Faro,85
2425,,Corvo 2011 Bianco White (Sicilia),85
2426,,Corvo 2011 Glicine Red (Sicilia),85
2434,,Miali 2011 Ametys Rosato (Puglia),85
2438,Kerin Oâ€™Keefe,Di Filippo 2012  Montefalco Rosso,90
2444,Kerin Oâ€™Keefe,Cantina della Volta 2010 RosÃ© Metodo Classico  (Lambrusco di Modena),90
2445,Kerin Oâ€™Keefe,Cantina Fratelli Pardi 2011  Montefalco Rosso,90
2447,Kerin Oâ€™Keefe,Romanelli 2010  Montefalco Sagrantino,90
2448,Kerin Oâ€™Keefe,Principe Pallavicini 2012 Amarasco Cesanese (Lazio),90
2450,Kerin Oâ€™Keefe,Ruffino 2010 Greppone Mazzi  (Brunello di Montalcino),90
2459,Kerin Oâ€™Keefe,Capanne Ricci 2010  Brunello di Montalcino,90
2468,Kerin Oâ€™Keefe,Collosorbo 2009 Riserva  (Brunello di Montalcino),90
2496,Kerin Oâ€™Keefe,La Cappuccina 2013 Monte Stelle  (Soave Classico),88
2497,Kerin Oâ€™Keefe,Lis Neris 2010 Tal LÃ¹c White (Venezia Giulia),88
2509,Kerin Oâ€™Keefe,Aurelio Settimo 2010 Rocche dell'Annunziata  (Barolo),95
2510,Kerin Oâ€™Keefe,Giacomo Fenocchio 2010 Villero  (Barolo),95
2511,Kerin Oâ€™Keefe,Giovanni Rosso 2010 Cerretta  (Barolo),95
2512,Kerin Oâ€™Keefe,Rizzi 2009 Boito Riserva  (Barbaresco),95
2514,Kerin Oâ€™Keefe,Le Strette 2010 Bergera Pezzole  (Barolo),94
2516,Kerin Oâ€™Keefe,Roccheviberti 2010 Rocche di Castiglione  (Barolo),94
2518,Kerin Oâ€™Keefe,Cascina Ballarin 2010 Tre Ciabot  (Barolo),94
2519,Kerin Oâ€™Keefe,Comm. G. B. Burlotto 2010 Cannubi  (Barolo),94
2520,Kerin Oâ€™Keefe,Cordero di Montezemolo 2010 Bricco Gattera  (Barolo),94
2521,Kerin Oâ€™Keefe,Barale Fratelli 2010 Castellero  (Barolo),94
2522,Kerin Oâ€™Keefe,Brezza 2010  Barolo,94
2523,Kerin Oâ€™Keefe,Paolo Scavino 2010 Carobric  (Barolo),94
2524,Kerin Oâ€™Keefe,Pio Cesare 2010  Barolo,94
2525,Kerin Oâ€™Keefe,Rivetto 2010 del Comune di Serralunga d'Alba  (Barolo),94
2526,Kerin Oâ€™Keefe,Castelfeder 2013 Rieder Lagrein (Alto Adige),89
2537,Kerin Oâ€™Keefe,Tiefenbrunner 2013 Turmhof Lagrein (Alto Adige),89
2540,Kerin Oâ€™Keefe,Le Senate 2012 Cacinello Red (Marche),89
2562,Kerin Oâ€™Keefe,Valle dell'Acate 2012  Cerasuolo di Vittoria Classico,89
2570,Kerin Oâ€™Keefe,Pala 2013 Assoluto White (Isola dei Nuraghi),89
2573,Kerin Oâ€™Keefe,Basilisco 2011 Teodosio  (Aglianico del Vulture),89
2591,Kerin Oâ€™Keefe,Barale Fratelli 2009 Bussia  (Barolo),90
2592,Kerin Oâ€™Keefe,Barale Fratelli 2009 Castellero  (Barolo),90
2619,,Borgo di Colloredo 2005 Gironia Biferno Rosato Red (Molise),83
2632,,Avignonesi 2007 Desiderio Merlot (Cortona),90
2634,,Caccia al Piano 1868 2009 Ruit Hora  (Bolgheri),90
2643,,Le Buche 2008 Olivi Cantine Pugnitello (Toscana),89
2646,,Marchesi Antinori 2009 Guado al Tasso il Bruciato  (Bolgheri),89
2654,,Casa di Terra 2010 Moreccio  (Bolgheri),89
2659,,Conte Ferdinando Guicciardini 2008 Massi di Mandorlaia Riserva  (Morellino di Scansano),89
2660,,Donna Olimpia 1898 2009 Tageto Red (Toscana),89
2661,Kerin Oâ€™Keefe,ZymÃ¨ 2006  Amarone della Valpolicella Classico,90
2666,Kerin Oâ€™Keefe,Venturini Massimino 2009 Semonte Alto  (Valpolicella Classico Superiore Ripasso),90
2684,Kerin Oâ€™Keefe,Zenato 2007 Sergio Zenato Riserva  (Amarone della Valpolicella Classico),90
2691,Joe Czerwinski,Geretto 2001 Pinot Grigio (Delle Venezie),87
2702,Joe Czerwinski,Bortoluzzi 2001 Pinot Grigio (Isonzo del Friuli),87
2708,Roger Voss,Girolamo Dorigo 2000 Chardonnay (Colli Orientali del Friuli),87
2712,Joe Czerwinski,Merk 2001 Tocai (Friuli Aquileia),87
2715,Joe Czerwinski,Pradio 1999 Teraje Chardonnay (Friuli Grave),87
2716,Roger Voss,Masi 2002 Colbaraca Classico  (Soave),87
2717,Joe Czerwinski,Masottina 2001 Vigneto Ai Palazzi Pinot Grigio (Piave),87
2725,Kerin Oâ€™Keefe,MandraRossa 2015 Urra di Mare Sauvignon (Sicilia),86
2726,Kerin Oâ€™Keefe,Mastroberardino 2013 NeroametÃ  Aglianico (Campania),86
2730,Kerin Oâ€™Keefe,Terredora 2012 Campore  (Fiano di Avellino),86
2746,Kerin Oâ€™Keefe,Agricola Bellaria 2014 Oltre  (Greco di Tufo),86
2804,Kerin Oâ€™Keefe,Agricola Pugliano 2013  Chianti,87
2809,Kerin Oâ€™Keefe,Le Casalte 2012 Quercetonda  (Vino Nobile di Montepulciano),87
2815,Kerin Oâ€™Keefe,Le Fonti a San Giorgio 2011  Chianti Montespertoli,86
2817,Kerin Oâ€™Keefe,Astorre Noti 2011  Vino Nobile di Montepulciano,86
2820,Kerin Oâ€™Keefe,Bindi Sergardi 2013 Al Canapo  (Chianti Colli Senesi),86
2822,Kerin Oâ€™Keefe,Bonacchi 2013 Casalino  (Chianti Classico),86
2823,Kerin Oâ€™Keefe,Castello di Querceto 2013  Chianti Classico,86
2833,Kerin Oâ€™Keefe,Coli 2013 Pratale  (Chianti Classico),86
2835,Kerin Oâ€™Keefe,Campo di Sasso 2014 Insoglio del Cinghiale Red (Toscana),88
2839,Kerin Oâ€™Keefe,Fattoria La Striscia 2014 Sangiovese (Toscana),88
2840,Kerin Oâ€™Keefe,Fattoria Sardi 2015 Le Cicale Rosato (Toscana),88
2846,Kerin Oâ€™Keefe,Guicciardini Strozzi 2012 VignarÃ¨ Red (Toscana),88
2849,Kerin Oâ€™Keefe,Il Palagio 2012 Sister Moon Red (Toscana),88
2853,Kerin Oâ€™Keefe,Val delle Rose 2015  Morellino di Scansano,88
2855,Kerin Oâ€™Keefe,Baccinetti 2011 Saporaia  (Brunello di Montalcino),88
2859,Kerin Oâ€™Keefe,Sangervasio 2011 I Renai Merlot (Toscana),88
2860,Kerin Oâ€™Keefe,Scaranto 2013 Red (Toscana),88
2862,Kerin Oâ€™Keefe,Tolaini 2011 Valdisanti Red (Toscana),88
2870,,Elena Walch 2009 Riserva Castel Ringberg Chardonnay (Alto Adige),91
2872,,Gini 2010 Contrada Salvarenza Vecchie Vigne  (Soave Classico),91
2877,,Contadi Castaldi 2008 Brut SatÃ¨n Chardonnay (Franciacorta),91
2892,,Contadi Castaldi 2008 Zero Sparkling (Franciacorta),91
2898,Kerin Oâ€™Keefe,Villa Girardi 2010  Amarone della Valpolicella Classico,86
2903,Kerin Oâ€™Keefe,Ricci Curbastro 2009 Extra Brut Sparkling (Franciacorta),86
2908,Kerin Oâ€™Keefe,Il Mosnel 2010 Brut SatÃ¨n Chardonnay (Franciacorta),86
2914,Kerin Oâ€™Keefe,Altemasi 2010 Brut Chardonnay (Trento),86
2919,Kerin Oâ€™Keefe,Le Bertarole 2010 Podere Cariano  (Amarone della Valpolicella Classico),86
2963,,Abbazia Santa Anastasia 2006 SinestesÃ¬a White (Sicilia),86
2966,,Abbazia Santa Anastasia 2006 Baccante White (Sicilia),85
2987,Kerin Oâ€™Keefe,Paltrinieri 2013 Grosso Metodo Classico  (Lambrusco di Modena),91
2996,Kerin Oâ€™Keefe,La Prevostura 2012  Lessona,91
2998,Kerin Oâ€™Keefe,Le Marchesine 2007 Secolo Novo Giovanni Biatta Metodo Classico Chardonnay (Franciacorta),91
3001,Kerin Oâ€™Keefe,Dubl NV RosÃ© Brut Metodo Classico Aglianico (Vino Spumante),91
3004,Kerin Oâ€™Keefe,Vallana 2007  Boca,91
3011,,Capannelle 2007 Riserva  (Chianti Classico),92
3015,,Castello di Querceto 2008 Il Querciolaia Red (Colli della Toscana Centrale),92
3034,Kerin Oâ€™Keefe,Jasci & Marchesani 2013 Rudhir  (Montepulciano d'Abruzzo),88
3037,Kerin Oâ€™Keefe,La Valentina 2012 Spelt Riserva  (Montepulciano d'Abruzzo),88
3050,Kerin Oâ€™Keefe,Nino Negri 2013 Quadrio  (Valtellina Superiore),88
3065,,Benanti 2006 Serra della Contessa Red (Sicilia),94
3082,,Corte Sant' Alda 2007 Campi Magri  (Valpolicella Superiore),88
3083,,Corteforte 2007 Podere Bertarole  (Valpolicella Classico Superiore Ripasso),88
3084,,Fabiano 2008  Valpolicella Classico Superiore Ripasso,88
3085,,Gamba 2007 Le Quare  (Valpolicella Classico Superiore Ripasso),88
3088,,Brigaldara 2007 Il Vegro  (Valpolicella Classico Superiore Ripasso),88
3090,,Latium di Morini 2005 Campo LeÃ²n  (Amarone della Valpolicella),88
3091,,Luigi Righetti 2006 Capitel de' Roari  (Amarone della Valpolicella Classico),88
3095,,Monte del FrÃ¡ 2005 Tenuta Lena di Mezzo  (Amarone della Valpolicella Classico),88
3096,,Montresor 2006 Giacomo Montresor  (Amarone della Valpolicella),88
3097,,Musella 2005 Riserva  (Amarone della Valpolicella),88
3105,,Corte San Benedetto 2003  Amarone della Valpolicella Classico,88
3106,,DomÃ¬ni Veneti 2006 Verjago  (Valpolicella Classico Superiore),88
3108,,Falezza 2005  Amarone della Valpolicella,88
3121,Kerin Oâ€™Keefe,Adanti 2009  Montefalco Rosso,84
3161,,Ca' dei Zago 2010 Col Fondo  (Prosecco),86
3162,,CarpenÃ¨ Malvolti NV CuvÃ©e Brut  (Conegliano Valdobbiadene Prosecco Superiore),86
3166,,Giavi 2011 Prima Volta Millesimato Dry  (Conegliano Valdobbiadene Prosecco Superiore),86
3167,,Anna Spinato NV Mini  (Prosecco),86
3168,,Bellenda 2011 Miraval Millesimato Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),86
3169,,Bianca Vigna 2011 Millesimato Brut  (Conegliano Valdobbiadene Prosecco Superiore),86
3170,,Canella NV  Conegliano Valdobbiadene Prosecco Superiore,86
3171,,Caposaldo NV Brut  (Prosecco),86
3172,,CarpenÃ¨ Malvolti NV Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),86
3185,Kerin Oâ€™Keefe,Il Borro 2013 Red (Toscana),90
3196,Kerin Oâ€™Keefe,San Carlo 2011  Brunello di Montalcino,90
3201,Kerin Oâ€™Keefe,Tua Rita 2013 Redigaffi Merlot (Toscana),90
3207,Kerin Oâ€™Keefe,Cerbaia 2011  Brunello di Montalcino,90
3214,,Cantina Produttori San Michele Appiano 2011 Sanct Valentin GewÃ¼rztraminer (Alto Adige),88
3217,,Castello di Montegiove 2008 Elicius Red (Umbria),88
3226,,Talamonti 2012 Trabocchetto Pecorino (Colline Pescaresi),88
3229,,Tre Monti 2009 Thea Riserva  (Sangiovese di Romagna Superiore),88
3239,,Drei DonÃ  Tenuta La Palazza 2009 Pruno Riserva  (Sangiovese di Romagna Superiore),88
3243,Kerin Oâ€™Keefe,Cantine Leonardo Da Vinci 2010 Da Vinci Riserva  (Chianti),86
3248,Kerin Oâ€™Keefe,Viticoltori Senesi Aretini 2009 Riserva  (Chianti),86
3253,Kerin Oâ€™Keefe,Mannucci Droandi 2009 Ceppeto Riserva  (Chianti Classico),86
3255,Kerin Oâ€™Keefe,Travignoli 2013  Chianti Rufina,86
3267,Kerin Oâ€™Keefe,Cennatoio 2011 O'Leandro Riserva  (Chianti Classico),86
3272,,Cusumano 2007 CubÃ¬a Insolia (Sicilia),87
3274,,Tasca d'Almerita 2006 LamÃ¹ri Nero d'Avola (Sicilia),87
3275,,Tenuta delle Terre Nere 2007  Etna,87
3282,,Leone de Castris 2005 Maiana Rosso Red (Salice Salentino),87
3283,,Mastroberardino 2007  Greco di Tufo,87
3287,,Fazio 2005 Torre dei Venti Nero d'Avola (Sicilia),87
3290,,Alberto Longo 2007 Le Fossette Falanghina (Puglia),87
3303,,Conte Collalto NV Extra Dry  (Prosecco di Conegliano e Valdobbiadene),87
3307,,Adami NV Vigneto Giardino Dry  (Prosecco di Valdobbiadene),87
3309,,Bortolomiol 2005 Brut Millesimato Motus Vitae  (Prosecco di Valdobbiadene),87
3310,,Bortolotti NV Brut  (Prosecco di Valdobbiadene),87
3315,,Tenuta di Vignole 2007  Chianti Classico,87
3319,,Avignonesi 2008  Rosso di Montepulciano,87
3323,,Poggio Nardone 2008  Morellino di Scansano,87
3327,,Giuliano Tiberi 2007 Le Vespe Sangiovese (Toscana),87
3330,,Rocca delle MacÃ¬e 2007  Chianti Classico,87
3337,Kerin Oâ€™Keefe,Armosa 2008 Curma Nero d'Avola (Sicilia),84
3414,Kerin Oâ€™Keefe,Lechthaler 2014 Drago Pinot Grigio (Trentino),83
3447,Kerin Oâ€™Keefe,Tenuta Duecorti 2012 Castelletto  (Barolo),88
3448,Kerin Oâ€™Keefe,Podere ai Valloni 2014 Gratus Bio Red (Colline Novaresi),88
3463,,Moletto 2001 Colmello Rosso Red (Veneto Orientale),88
3465,,Fratelli Berlucchi 2005 Brut RosÃ© Millesimato Sparkling (Franciacorta),88
3470,,Vinchio-Vaglio Serra 2003 Cantina Tre Serre  (Barbaresco),88
3488,,Monte del FrÃ¡ 2008 Tenuta Lena di Mezzo  (Valpolicella Classico Superiore Ripasso),87
3490,,Novaia 2008  Valpolicella Classico Superiore Ripasso,87
3494,,Vaona 2007 Paverno  (Amarone della Valpolicella Classico),87
3498,,Giuseppe Lonardi 2007  Amarone della Valpolicella Classico,87
3509,Kerin Oâ€™Keefe,Fattoria La Vialla 2014 Riserva  (Vernaccia di San Gimignano),88
3510,Kerin Oâ€™Keefe,Ferrocinto 2015 Pollino Magliocco (Calabria),88
3512,Kerin Oâ€™Keefe,Guicciardini Strozzi 2015 Principe Strozzi  (Vernaccia di San Gimignano),88
3523,Kerin Oâ€™Keefe,Celli 2013 Bron& Ruseval Riserva Sangiovese (Romagna),88
3526,Kerin Oâ€™Keefe,D'Aione 2010  Taurasi,88
3527,Kerin Oâ€™Keefe,D'Angelo 2014  Aglianico del Vulture,88
3530,Kerin Oâ€™Keefe,Poderi Luigi Einaudi 2009 Costa Grimaldi  (Barolo),92
3539,Kerin Oâ€™Keefe,Giuseppe Rinaldi 2009 Brunate Le Coste  (Barolo),92
3540,Kerin Oâ€™Keefe,Nada Giuseppe 2010 Casot  (Barbaresco),92
3541,Kerin Oâ€™Keefe,Negro Angelo e Figli 2010 Cascinotta  (Barbaresco),92
3544,Kerin Oâ€™Keefe,Brezza 2009 Bricco Sarmassa  (Barolo),92
3548,Kerin Oâ€™Keefe,Guido Porro 2009 Vigna Lazzairasco  (Barolo),92
3563,Kerin Oâ€™Keefe,Colosi 2016 Nero d'Avola (Terre Siciliane),89
3564,Kerin Oâ€™Keefe,Curto 2014 Nero d'Avola (Eloro),89
3570,Kerin Oâ€™Keefe,Tasca d'Almerita 2015 LamÃ¹ri Nero d'Avola (Sicilia),89
3586,Kerin Oâ€™Keefe,Ceuso 2012 Red (Terre Siciliane),89
3589,,Vignavecchia 2008  Chianti Classico,86
3605,,Mulini di Segalari 2009 Ai Confini del Bosco  (Bolgheri),86
3645,,Lamborghini 2005 Campoleone Red (Umbria),93
3675,,Vinchio-Vaglio Serra 2008 Cantina Tre Serre Barbera (Piedmont),84
3694,Kerin Oâ€™Keefe,Ca' dei Zago 2012 Dosaggio Zero  (Valdobbiadene Prosecco Superiore),91
3695,Kerin Oâ€™Keefe,Ca' del Bosco 2009 Vintage Collection Brut Sparkling (Franciacorta),91
3700,Kerin Oâ€™Keefe,Villa Erbice 2008 Tremenel  (Amarone della Valpolicella),91
3705,Kerin Oâ€™Keefe,Fratelli Berlucchi 2010 Pas DosÃ© Vintage Sparkling (Franciacorta),91
3713,,Feudi di San Gregorio 2010 Rubrato Aglianico (Irpinia),88
3714,,Feudi di San Gregorio 2011  Greco di Tufo,88
3717,,Cantine di Marzo 2009 Aglianico (Irpinia),88
3727,Kerin Oâ€™Keefe,Castelgiocondo 2014 Campo ai Sassi  (Rosso di Montalcino),86
3740,Kerin Oâ€™Keefe,Fattoria dei Barbi 2014  Rosso di Montalcino,86
3742,Kerin Oâ€™Keefe,Villa al Cortile 2014  Rosso di Montalcino,86
3744,Kerin Oâ€™Keefe,Poggio di Sotto 2013  Rosso di Montalcino,86
3756,Kerin Oâ€™Keefe,Fattoria La Lecciaia 2014  Rosso di Montalcino,86
3761,Kerin Oâ€™Keefe,Feudi del Pisciotto 2011 Alberta Ferretti Chardonnay (Sicilia),86
3768,Kerin Oâ€™Keefe,Mustilli 2012 Fiano (Sannio),86
3769,Kerin Oâ€™Keefe,Nativ 2013  Greco di Tufo,86
3776,Kerin Oâ€™Keefe,Taverna 2010 Vigna Alta Il Lagarino di Dionisio Red (Basilicata),86
3785,Kerin Oâ€™Keefe,Cantina del Barone 2012 Particella 928  (Fiano di Avellino),86
3786,Kerin Oâ€™Keefe,Cantine Gulino 2012 Pretiosa Albanello (Terre Siciliane),86
3792,Kerin Oâ€™Keefe,Poggio Antico 2012  Rosso di Montalcino,88
3796,Kerin Oâ€™Keefe,Il Grillesino 2010 Riserva  (Morellino di Scansano),88
3797,Kerin Oâ€™Keefe,La Braccesca 2012 Sabazio  (Rosso di Montepulciano),88
3798,Kerin Oâ€™Keefe,La Poderina 2012  Rosso di Montalcino,88
3799,Kerin Oâ€™Keefe,Lambardi 2012  Rosso di Montalcino,88
3804,Kerin Oâ€™Keefe,Molino di Sant'Antimo 2012 Paolus  (Rosso di Montalcino),88
3817,Kerin Oâ€™Keefe,Montemercurio 2007 Damo  (Vino Nobile di Montepulciano),93
3826,Kerin Oâ€™Keefe,Villa S. Anna 2009  Vino Nobile di Montepulciano,93
3830,Kerin Oâ€™Keefe,San Giusto a Rentennano 2010  Chianti Classico,93
3835,Kerin Oâ€™Keefe,Antico Colle 2010  Vino Nobile di Montepulciano,93
3837,Kerin Oâ€™Keefe,Istine 2010  Chianti Classico,93
